fips,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_warehouse_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,public_admin,other,year
20003,24625,24265,30357,31583,23525,44102,56023,36932,12143,25039,NA,24500,20156,2010
20005,29821,31910,36126,27917,20058,32903,4534,37610,40577,27487,14808,37017,23889,2010
20007,29969,27000,40238,32292,12155,41250,21641,25556,19545,25163,33125,28542,22917,2010
20009,23438,26418,29122,32453,21264,41278,42159,26063,35139,24434,16071,33611,23381,2010
20011,22206,25049,26282,27446,15547,32778,20568,31092,26765,28583,12857,32917,17232,2010
20013,31576,29345,27344,39000,18846,41964,29821,26750,36250,21267,22417,26821,15221,2010
20015,33044,35916,55306,47550,21378,43114,21083,34874,43890,27651,16974,38670,24027,2010
20017,25717,20769,27969,21875,13125,42159,51694,11250,54286,31375,NA,21813,26250,2010
20019,9957,30625,28875,22500,16625,50500,28393,41012,40250,26838,8929,27875,7500,2010
20021,24412,25634,27489,20775,17555,36705,27938,26250,37897,25218,20078,26289,16927,2010
20023,22955,25833,38958,22083,21531,35833,4167,35833,29063,21302,11250,35250,9609,2010
20025,24643,22875,21776,NA,16667,36842,22679,29688,33250,26677,"2,500-",29722,17083,2010
20027,31250,30441,28818,27414,17261,30982,9279,16484,25833,29130,15000,41213,21250,2010
20029,24410,27938,30691,41458,26431,41250,25288,29688,34500,18578,"2,500-",27083,23071,2010
20031,26190,29866,32500,25385,22537,60417,30329,43315,22083,20858,"2,500-",32917,14167,2010
20033,34107,17434,26875,NA,20000,63750,24000,12083,67750,27778,NA,33750,20500,2010
20035,21129,27347,34371,30579,19006,55439,16635,27984,18083,22966,12500,32321,15255,2010
20037,15774,26031,30190,34886,18179,39965,23903,29051,29554,25428,13229,32907,20583,2010
20039,14813,24079,35357,45625,15000,49083,9181,26500,43636,18711,4773,33214,8409,2010
20041,22849,36314,35026,29698,21909,47137,26875,30208,30417,25224,7206,38558,23000,2010
20043,22026,33807,34868,37250,14750,40119,21477,33295,42273,26225,9107,31797,14844,2010
20045,17774,36718,38047,43172,16507,35030,34793,31604,41634,24677,11319,44883,21250,2010
20047,32440,29531,28382,39375,19097,44167,15781,28958,100250,26000,19167,38036,47750,2010
20049,16393,31250,43750,62917,25809,26000,3542,20000,23125,24141,"2,500-",26875,14821,2010
20051,20774,35852,25282,30739,15116,43828,20568,30227,31418,24296,14109,39313,21714,2010
20053,40189,32981,30143,23333,10313,32813,23491,23250,24205,25625,4792,29868,30217,2010
20055,29356,30980,26026,32829,22875,46419,19464,30000,40786,31420,30288,30952,20130,2010
20057,28145,26845,25982,29363,21605,39267,53393,28542,37000,29417,11827,30424,21591,2010
20059,33409,33106,33820,34024,21840,44583,33676,30625,41250,25566,12982,37350,26456,2010
20061,26765,31667,25968,30786,20771,22093,28452,27069,46200,28034,24630,40830,16140,2010
20063,28750,30375,32250,35000,20547,42692,22083,22500,15000,19750,4000,27083,16964,2010
20065,22266,26641,40417,27500,18103,50556,30750,40250,33333,22917,"2,500-",50625,12813,2010
20067,51979,29020,44097,27326,12454,43357,18462,48368,11827,16807,"2,500-",34375,16231,2010
20069,30859,23696,30774,34063,27563,45278,19688,29211,50313,23843,22875,33182,30694,2010
20071,30815,29107,58462,37250,12386,27083,42875,21667,"2,500-",25469,30357,31563,48462,2010
20073,31733,29432,35817,35759,16563,36579,28690,22222,17014,17385,NA,32880,30156,2010
20075,29236,24135,34444,28696,10833,37813,NA,35476,79417,17458,NA,31667,19479,2010
20077,22292,25602,25865,32014,27685,53063,28875,31406,55365,30179,5795,27417,14940,2010
20079,25302,32675,42826,44375,20289,38173,18917,30365,45114,26392,11667,36162,21600,2010
20081,27471,34563,42083,24583,18083,41406,43750,22917,NA,20491,"2,500-",32000,35139,2010
20083,31250,26923,26500,30972,27961,26875,20833,33750,35313,38021,NA,34500,11691,2010
20085,26354,47765,42692,43194,19000,50778,25500,42543,33155,26602,28750,30801,31829,2010
20087,20682,39267,40480,35179,21464,42813,40673,35185,68393,29858,23828,39884,27500,2010
20089,26176,25385,28750,18750,12917,29432,16250,24444,19327,27689,14375,32083,28036,2010
20091,28826,42142,51297,54199,26462,50741,65599,51874,62058,39199,15796,53544,25064,2010
20093,26570,35750,33784,NA,16712,41125,39643,33889,39612,26674,30481,38472,18824,2010
20095,25476,30763,39058,30107,15550,43938,"2,500-",28750,62788,24701,28646,30365,23796,2010
20097,21528,23250,25278,47250,8250,52656,31250,33750,23750,16250,NA,31458,17109,2010
20099,31724,26314,31600,36139,12423,43552,14924,25673,14934,22757,"2,500-",33563,18351,2010
20101,31324,27396,30625,40750,40588,57000,16250,52250,28250,17500,NA,43250,38125,2010
20103,28233,37321,43616,38359,18735,47141,51206,31469,58125,33986,7031,48934,21051,2010
20105,22361,39375,37614,30469,14531,36477,7054,32083,40000,23750,15000,31250,19000,2010
20107,24412,27256,27375,24435,26318,53194,37470,32604,33846,30994,NA,21250,15625,2010
20109,23611,37500,50250,73625,29583,40500,36167,17727,NA,26023,NA,28750,20741,2010
20111,25471,28389,26135,23567,18084,34354,26358,26250,18869,18500,10000,33565,20037,2010
20113,32039,36129,44176,32449,20648,51528,39194,27269,32321,23721,12283,39570,22829,2010
20115,21378,31944,39063,31176,21713,41302,11833,27639,22679,24323,9583,28684,21786,2010
20117,23295,28333,32145,30714,16750,46688,41833,25772,20417,25387,11806,39205,13413,2010
20119,23026,40313,30536,14167,25032,49074,9609,41875,40893,37386,3333,28750,21750,2010
20121,26316,43848,42224,40857,21033,51337,52381,40625,42201,31424,6518,49743,23828,2010
20123,24429,33993,29836,43681,20833,33388,22500,25417,24750,30043,26696,36055,27917,2010
20125,35323,28571,32543,30880,19601,31819,20781,35181,27100,25685,10284,29271,17545,2010
20127,35208,27941,27850,34338,21071,31000,40652,40104,42639,23125,4524,26667,15114,2010
20129,28750,25048,29432,50500,18942,42000,20188,80357,38214,23600,13984,32284,27083,2010
20131,30000,29620,35313,32986,17472,32875,36667,26563,33182,25404,26579,36750,17400,2010
20133,17292,26573,29725,34779,12266,47500,41250,30833,50298,23460,6390,40786,20493,2010
20135,25729,31071,44125,29500,21042,39219,24318,29500,44688,21513,11250,31458,17292,2010
20137,28897,35347,26860,31250,11576,39083,43420,22757,20357,26119,9375,35036,11466,2010
20139,21167,33375,34562,42037,17738,44286,26053,32941,30610,27661,18333,36520,22143,2010
20141,10234,25677,25208,30625,10192,26875,16875,26875,36750,17005,"2,500-",31771,11500,2010
20143,25357,30125,33125,28125,17793,41563,18854,30500,35833,27188,4405,36346,22250,2010
20145,26000,28235,28158,56250,17193,48000,14167,31458,29728,25737,NA,29876,17692,2010
20147,22212,32500,48897,34000,17708,36324,41964,26385,24107,25031,10417,32321,14375,2010
20149,22250,36806,43633,36250,19120,47550,14620,31175,50721,31059,24432,41935,26884,2010
20151,24250,23350,32669,26591,20792,44189,21328,37989,32885,27645,24063,33269,20000,2010
20153,32384,17417,23977,71250,5750,30833,11563,22313,10625,18618,11250,22109,19375,2010
20155,24010,26936,35129,35595,21337,41645,28448,28569,26088,25373,22216,33883,22893,2010
20157,31354,27976,20385,26696,12461,37292,40074,30000,33684,20152,93409,30781,19018,2010
20159,20000,28913,31369,42946,14837,48550,12250,27880,52125,21747,16563,25313,26250,2010
20161,16639,29002,26986,37750,10318,53550,17128,28211,27669,20931,7468,37443,17105,2010
20163,27841,24531,27500,38000,13029,44620,19167,30000,50568,25484,3676,29896,24063,2010
20165,32222,26607,19831,33750,18750,49107,24375,26979,26953,20709,NA,37813,17386,2010
20167,26688,21408,29167,31458,19153,26328,18875,29464,55625,25199,107917,37171,14750,2010
20169,19545,32525,35794,35833,17318,35268,28500,24860,32414,28017,11141,38322,21498,2010
20171,34617,23750,22303,50917,32596,43929,47650,36250,50917,18281,"2,500-",31154,20208,2010
20173,23465,30172,48324,37201,21072,37410,34437,32423,41712,30779,14210,42236,22658,2010
20175,25188,30871,25778,33231,19266,31964,23594,19310,31821,23966,22885,38967,20500,2010
20177,22208,28750,41266,31383,19727,46471,40024,37699,39874,30980,15942,40293,26314,2010
20179,30375,24191,61250,32083,24063,31563,16500,24167,36250,25240,NA,14306,21875,2010
20181,32143,30583,33599,32768,19851,30536,6719,22750,31218,27850,16283,32656,7260,2010
20183,31154,41429,24333,23125,32417,34432,37500,22273,54000,17484,"2,500-",26759,38558,2010
20185,33250,30000,21202,35804,20451,45197,21875,23036,22625,24196,3750,31667,13750,2010
20187,27875,40833,24500,19554,29375,30893,16667,39000,NA,32656,12788,37375,20972,2010
20189,28590,25396,45240,22279,16250,51563,60833,26563,35282,30867,60313,25781,33000,2010
20191,23000,39076,48150,38233,17728,42981,37917,31458,42791,23507,15435,40171,21346,2010
20193,26698,26585,51932,34950,18361,42723,26000,53625,42188,25202,11696,33352,19063,2010
20195,19375,29464,35217,8854,16452,26615,26250,45156,51042,25156,21944,23333,15000,2010
20197,35536,46696,40326,31250,21496,48060,38750,38854,31875,27422,"2,500-",39653,21635,2010
20199,25132,33958,34318,42778,22159,27446,NA,26667,22813,20417,NA,18438,30938,2010
20201,25625,24811,31063,29773,16352,32266,16250,25962,27083,21071,18750,30000,16667,2010
20203,30000,27955,28651,40592,21484,23393,66000,25000,40313,22019,NA,38889,15313,2010
20205,22326,31289,30017,25938,12583,38839,25938,14674,31759,19973,NA,35722,16771,2010
20207,13750,34625,27813,96016,16786,32583,18750,26667,6786,16141,NA,28036,21071,2010
20209,21964,23674,31717,31285,19719,42324,36480,34060,38566,28794,17835,44948,20432,2010
21001,16121,29444,23955,25238,20943,32586,41555,24375,82727,25625,"2,500-",37831,17250,2010
21003,21250,19690,32234,24569,25298,26190,48583,25485,22417,22327,14048,28281,13309,2010
21005,6750,33266,41232,36271,20878,36588,29239,30211,45556,26958,11042,36177,29176,2010
21007,25313,29902,60077,42813,17417,38482,28750,35625,47188,19757,6667,31538,16544,2010
21009,22260,28384,31709,35125,22285,38482,40172,23750,20223,29561,13913,27781,19750,2010
21011,21941,19948,29063,155234,14231,41929,36111,22813,16188,35270,16667,30000,15481,2010
21013,34211,21849,27545,26303,19353,35510,6438,30500,33594,25442,12955,38897,14097,2010
21015,18650,38659,47819,50110,27264,44441,34483,42783,51241,32847,28137,47462,21281,2010
21017,25256,31228,48905,40052,22209,36737,40760,32096,34347,26426,6312,38646,17604,2010
21019,10192,32196,52068,31298,17891,46182,29569,22659,40457,31634,3750,34538,14214,2010
21021,13488,22039,35981,29828,15438,50395,27305,24900,33869,27740,4688,30058,16703,2010
21023,20114,31791,33403,19531,21250,41067,11250,30577,21250,26402,15104,38906,28657,2010
21025,12407,29052,25122,23417,14901,30781,43889,27054,19406,19587,26550,27169,21438,2010
21027,19896,25288,39599,29483,15612,34750,28000,28917,21667,25802,22885,21915,19083,2010
21029,10000,35270,42928,31490,21128,37000,30346,35987,30763,30273,42417,38068,22039,2010
21031,14111,30263,29263,30556,13015,47284,30227,23958,20119,26493,NA,29647,18304,2010
21033,36667,36281,35425,27386,16612,21733,45230,25188,31193,32199,NA,26080,9540,2010
21035,14076,24083,29662,38347,17545,35208,23594,22212,29100,21961,11048,38750,20174,2010
21037,4861,41303,41797,49561,20411,43265,45446,41326,41198,31158,21250,40119,27761,2010
21039,23641,27440,28203,18289,26554,42143,NA,23333,20179,28160,20278,36667,11667,2010
21041,7357,43798,43879,15481,11090,39375,NA,19917,34907,20625,8421,29354,18083,2010
21043,10781,42132,25918,38866,14934,48102,26424,23571,28523,22418,30225,34583,16381,2010
21045,16083,20102,28125,15667,15674,30951,15859,35063,40540,17301,NA,21208,16182,2010
21047,27685,28094,34247,32639,20687,36489,31250,29554,36184,25769,13828,32411,17940,2010
21049,22404,41267,40722,27460,20610,47813,23750,32978,45000,35323,6920,40788,24056,2010
21051,3750,26776,23750,47692,16146,40096,20742,40500,23836,23843,NA,28153,27745,2010
21053,19028,19974,26633,25089,21056,26216,46579,19207,22059,22481,17031,26081,11389,2010
21055,9375,25771,25743,52824,11406,40521,48419,21875,29231,22953,NA,29375,21079,2010
21057,11875,20957,18271,43250,10855,39018,48385,19286,6797,23373,27891,52875,20991,2010
21059,26025,37019,40193,35656,17120,51887,26875,29486,30377,27889,13493,35156,21325,2010
21061,11875,30547,29493,44525,12217,35700,22115,31599,22132,21628,42578,38344,16313,2010
21063,25563,30893,32891,NA,13696,26042,23958,NA,158500,20539,NA,34667,12813,2010
21065,16500,28997,35473,27409,16596,15096,11488,26458,43125,26374,32857,34042,9710,2010
21067,19298,30132,46888,39821,20269,39634,38449,34493,44625,32223,13626,43106,19611,2010
21069,9935,21250,25343,33596,18708,45055,24479,23789,65272,28865,35625,42250,17359,2010
21071,33194,23315,27083,38821,15785,44643,13850,21250,39004,26644,22098,32649,30074,2010
21073,16188,31210,35815,34570,20911,39367,41034,41059,35587,30663,11181,43323,21884,2010
21075,24286,29803,26911,28542,19464,21250,18549,28077,NA,24875,20625,21429,8750,2010
21077,8077,26944,40841,29355,29040,48068,16131,36023,39091,32670,33242,33446,38542,2010
21079,27188,25022,30503,40571,19792,28295,30882,18804,30833,30567,22014,41346,22370,2010
21081,14821,30205,33333,22344,19010,36299,30865,28125,44764,21500,14671,35325,24345,2010
21083,25043,30480,31071,25960,20659,43662,40750,28646,28063,21607,7250,34602,20313,2010
21085,30182,28468,30662,29118,17567,49167,24200,24154,22917,24734,4609,27829,16734,2010
21087,9901,32222,32455,22500,16726,33036,19219,25064,7075,29046,NA,33295,10726,2010
21089,21667,28919,50718,37105,21577,47572,33929,26156,40242,27752,25536,34519,12969,2010
21091,14792,29491,49897,16731,14750,15714,NA,26000,6250,21034,3955,42500,30288,2010
21093,18246,25342,37293,30808,18676,41960,29338,28800,36403,29483,10776,39572,17595,2010
21095,NA,20516,21841,35781,12183,30484,30509,25286,26635,31458,13750,29522,18583,2010
21097,14148,26171,43346,30804,17643,37563,17639,27171,28750,24630,20288,34902,11982,2010
21099,12402,29167,29208,22500,14852,39833,19500,28542,18505,31335,13095,31838,12596,2010
21101,19219,25856,37727,41196,16096,39150,32440,30112,42569,30889,12111,34267,18425,2010
21103,9354,27289,38244,33611,22547,29375,27750,28611,29083,24431,10313,33529,15758,2010
21105,48899,35536,30917,22917,18409,39635,27554,26958,14063,20813,NA,33000,19196,2010
21107,16563,34079,36098,27457,16838,42152,32411,27614,41523,26811,16709,39493,16936,2010
21109,9286,21820,25709,"2,500-",18085,33872,41385,28108,24962,16697,NA,36042,19950,2010
21111,17667,32322,38968,37684,21250,32268,35815,37807,45450,32323,21804,42369,24039,2010
21113,19426,25649,40224,40079,20989,36321,35664,38043,36129,30431,24205,44022,18675,2010
21115,222604,19703,28667,40278,17839,40284,43527,21099,30284,27342,7989,37574,19963,2010
21117,28973,37221,42076,45110,26715,39663,43113,38915,50087,32220,24048,45115,22203,2010
21119,39063,39025,29401,63454,17026,31010,37143,39375,31736,22468,19449,37136,17054,2010
21121,6921,26848,27721,30861,16637,44427,23309,25457,20167,22639,NA,32321,18013,2010
21123,12183,20262,33698,31454,17098,40625,33750,35278,35417,23151,10625,33000,16172,2010
21125,17865,31396,30842,35595,22394,32443,23000,27719,25996,30310,30729,39583,20625,2010
21127,7670,31765,29103,32417,13792,40341,66000,27159,17393,21660,NA,37917,17500,2010
21129,NA,32321,25893,38594,19118,65833,20500,39107,12500,15777,NA,25977,18875,2010
21131,27396,34012,28539,31417,24946,28472,19917,26905,NA,26528,NA,23404,10125,2010
21133,4881,21591,15556,32750,20032,41700,26250,18750,38839,28534,15455,41397,20787,2010
21135,13603,35833,24252,11310,15511,47853,6429,31118,7299,23770,4750,38250,17200,2010
21137,7019,32947,33197,33900,21555,52137,29332,25808,35352,26308,8125,29694,16556,2010
21139,72857,23924,40947,29167,19161,36250,26429,24821,21481,26422,28750,39500,22419,2010
21141,13958,26017,37414,16875,20430,29732,7470,24143,30063,22943,10375,30104,10407,2010
21143,36786,42500,38963,42734,13029,35526,45772,23068,45577,19353,30147,28816,16359,2010
21145,23472,32128,60539,31818,17251,42115,33750,27438,48967,28062,22227,41641,19191,2010
21147,25074,19097,30716,21579,18340,28854,47784,43125,60200,25029,"2,500-",32940,16419,2010
21149,53777,38438,41169,38125,18728,43846,36184,27837,55795,28026,27841,29615,18553,2010
21151,11990,31353,37976,31638,14871,42132,19554,30396,35075,23531,11993,41950,15984,2010
21153,NA,28229,33500,24750,17083,21346,9000,23750,29438,26500,NA,30515,11250,2010
21155,16792,27169,31563,40662,21198,32833,36458,33601,29870,27235,42587,26250,15764,2010
21157,30250,31241,52024,29266,19294,34247,24375,30149,26758,23898,15096,28649,21023,2010
21159,NA,18945,90643,38533,13648,39758,NA,22778,6929,27314,NA,23028,11176,2010
21161,21500,32000,32198,32404,17240,47000,30096,25473,22829,29457,11932,40202,12951,2010
21163,14911,35733,32350,31484,15921,35305,31523,25050,31628,24316,22603,39480,23635,2010
21165,NA,34430,22660,NA,19545,32115,10662,17750,16926,21922,NA,27171,25524,2010
21167,15758,38693,39241,35260,22282,47974,31613,33000,40588,28508,10248,42227,20230,2010
21169,12689,18944,26233,43920,13621,28500,22458,19904,23333,17100,7992,50250,25250,2010
21171,20423,18629,27418,25689,15160,27123,21961,30769,26518,18969,NA,23105,12098,2010
21173,19231,37105,29568,36579,21980,42143,29135,25385,50357,28076,4338,30461,15472,2010
21175,2625,31279,28170,31964,14830,23750,28841,31273,24597,24167,NA,27396,18750,2010
21177,18750,30351,33199,24732,20860,46714,19762,23036,24500,24040,9844,31859,20234,2010
21179,22604,31159,36824,38415,18250,34438,26875,35224,38571,29741,29107,26152,20625,2010
21181,18472,21176,33574,26806,17841,41023,57143,33398,9896,23772,24688,28636,15708,2010
21183,20750,31213,32593,31607,17465,36607,21226,28073,14718,23352,15500,31747,15318,2010
21185,23897,46507,67794,60078,21935,64797,50462,50637,52824,40371,16514,43549,25474,2010
21187,21458,27430,46759,24604,14561,51875,18241,29323,56364,27115,30972,33953,22500,2010
21189,8913,7055,9539,65000,4068,50250,NA,22222,NA,15786,NA,17917,54297,2010
21191,34554,31556,38010,34444,20668,39806,9192,31157,37750,27486,60398,38750,27000,2010
21193,49286,30052,37656,39417,17929,46574,19063,30000,21866,26502,9083,38563,22376,2010
21195,17778,33061,32003,40417,17351,35917,26071,34079,23096,28995,"2,500-",30150,22734,2010
